StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q_RecaptchaScore,Consent Form,pucc_blame_1,pucc_wrong_1,pucc_punish,puch_blame_1,puch_wrong_1,puch_punish,pudiv_blame_1,pudiv_wrong_1,pudiv_punish,ppcc_blame_1,ppcc_wrong_1,ppcc_punish,ppch_blame_1,ppch_wrong_1,ppch_punish,tucc_blame_1,tucc_wrong_1,tucc_punish,tuch_blame_1,tuch_wrong_1,tuch_punish,tudiv_blame_1,tudiv_wrong_1,tudiv_punish,tpcc_blame_1,tpcc_wrong_1,tpcc_punish,tpch_blame_1,tpch_wrong_1,tpch_punish,cog_load_check,comp_p_prob_harm,comp_p_agency_across,comp_p_agency_within,2afc_p_interperson_1,2afc_p_interperson_2,2afc_p_intraperson_1,2afc_p_intraperson_2,2afc_p_intraperson_3,2afc_p_intraperson_4,comp_t_prob_harm,comp_t_agency_across,comp_t_agency_within,2afc_t_interperson_1,2afc_t_interperson_2,2afc_t_intraperson_1,2afc_t_intraperson_2,2afc_t_intraperson_3,2afc_t_intraperson_4,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,Age,Gender,Race,Race_7_TEXT,Political,Political_6_TEXT,user_feedback,id,LoadCondition,StoryCondition,CaseOrder
05/02/2026 21:14,05/02/2026 21:15,100,32,True,,ROBOT_9BD8BE2D,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,8,8,2,2,2,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his awareness of the risk and his deliberate choice to prioritize his financial bonus over the safety of the workman, despite knowing there was a 75% chance of harm occurring. The presence of another decision-maker (Bill or the computerized mechanism) between Clark's action and the outcome did somewhat reduce my perception of Clark's blameworthiness, as each intervening agent introduced an additional causal step that partially diffused responsibility. However, Clark remained substantially blameworthy in all scenarios because he knowingly set the harmful chain of events in motion and could have prevented any harm simply by not flipping his switch.",ROBOT_9BD8BE2D,high,trolley,CC-DIV-CH
05/02/2026 21:15,05/02/2026 21:15,100,27,True,,ROBOT_3BB87287,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,7,1,5,6,1,7,8,2,8,8,3,2,3,0,8403259,,,,,,,,,,False,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,8,7,8,5,4,6,6,9,8,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness was primarily influenced by his willingness to prioritize his financial gain over potential harm, especially when aware of the risks. The presence of another decision-maker, such as Bill or a computerized mechanism, lessened Clark's direct responsibility for the outcome since it introduced an intermediary step, diluting the link between his initial action and the eventual harm. However, his decision to act in the face of foreseeable risk still carried moral weight.",ROBOT_3BB87287,high,trolley,DIV-CC-CH
05/02/2026 21:15,05/02/2026 21:16,100,15,True,,ROBOT_860E6804,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,6,2,7,6,2,6,5,1,8,7,3,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by the level of control and foreseeability he had over the outcome in each scenario. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility because the outcome depended on an additional human decision, introducing some uncertainty beyond Clark's direct influence. However, when the second decision was made by a computerized mechanism with a known probability, I held Clark more accountable since the risk was clearer and more predictable to him.",ROBOT_860E6804,low,trolley,CC-DIV-CH
05/02/2026 21:16,05/02/2026 21:16,100,35,True,,ROBOT_37F58FB8,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,7,8,8,7,8,8,7,9,9,9,1,1,5,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,4,5,3,8,7,7,6,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my consistent blameworthiness ratings for Clark was his deliberate decision to initiate a chain of events he knew had a very high probability (75%) of causing harm, solely to avoid a personal financial penalty. The presence of another decision-maker (Bill or the computer) between Clark's action and the outcome did not substantially reduce my assessment of his responsibility, as Clark's initial action was a necessary condition for the harm and he acted with full knowledge of the high risk. He consciously chose to create a dangerous situation for personal gain.",ROBOT_37F58FB8,high,trolley,CC-DIV-CH
05/02/2026 21:16,05/02/2026 21:17,100,40,True,,ROBOT_71D9A92C,EN,1,I CONSENT to participate in this study,8,8,3,9,9,5,9,9,4,9,9,5,3,4,0,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,7,5,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his awareness of the likely harm combined with his voluntary choice to arm the canister purely for financial gain, despite having the option not to. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard scenario, but when Bill had a brain injury and lacked genuine decision-making capacity, Clark's blameworthiness increased because he effectively became the sole responsible agent — Bill's ""choice"" could not serve as a meaningful intervening cause. In the simultaneous activation scenario, Clark's blameworthiness was highest because he was a direct, active participant in causing the harm rather than merely an enabler.",ROBOT_71D9A92C,low,firework,CC-DIV-CH
05/02/2026 21:17,05/02/2026 21:17,100,26,True,,ROBOT_2B2BD49D,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,7,3,5,6,2,7,8,5,8,8,6,3,4,1,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,8,5,4,6,5,8,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The presence of another decision-maker between Clark's action and the outcome did affect my perception of his blameworthiness. When Bill or a computerized mechanism was involved, it introduced an additional layer of decision-making, somewhat diluting Clark's direct responsibility for the workman's harm. Knowing that Clark's decision was influenced by financial incentives and probabilities also played a pivotal role in assessing his moral responsibility.",ROBOT_2B2BD49D,low,trolley,CC-DIV-CH
05/02/2026 21:17,05/02/2026 21:18,100,14,True,,ROBOT_40E8AD6C,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,1,7,6,2,5,5,1,7,6,2,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the level of control and foreseeability he had over the outcome in each scenario. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility because the harm depended on an additional independent action, making the outcome less directly tied to Clark’s choice. In contrast, when a computerized mechanism was involved, I felt Clark bore more responsibility since the outcome was more predictable and directly linked to his initial decision despite the probabilistic nature of the mechanism.",ROBOT_40E8AD6C,low,trolley,CH-CC-DIV
05/02/2026 21:18,05/02/2026 21:18,100,37,True,,ROBOT_77A9D7F2,EN,1,I CONSENT to participate in this study,8,8,7,9,9,10,8,8,7,9,9,15,4,5,2,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,4,6,3,8,7,6,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"What most influenced my ratings of Clark's blameworthiness was the mental competency of Bill, the other decision-maker. The presence of another decision-maker between Clark's action and the",ROBOT_77A9D7F2,low,firework,CC-DIV-CH
05/02/2026 21:18,05/02/2026 21:19,100,44,True,,ROBOT_3921C972,EN,1,I CONSENT to participate in this study,9,9,6,8,8,5,9,9,7,9,9,8,3,4,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,6,5,4,2,5,3,8,8,6,7,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his awareness of the likely harm combined with his discretionary choice to arm the canister for personal financial gain, even when he was not obligated to do so. The presence of another decision-maker (Bill) did moderately reduce Clark's blameworthiness in the competent-Bill scenarios, since Bill independently chose to detonate the device with full knowledge of the consequences. However, when Bill lacked the cognitive capacity to understand his actions, Clark's role as the last competent decision-maker made him more culpable, as he essentially became the proximate moral agent enabling foreseeable harm.",ROBOT_3921C972,high,firework,CH-DIV-CC
05/02/2026 21:19,05/02/2026 21:19,100,34,True,,ROBOT_7C43026F,EN,1,I CONSENT to participate in this study,9,9,20,9,9,20,8,8,10,9,9,30,3,5,5,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,8,7,6,5,8,9,9,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness was heavily influenced by his knowledge of the potential harm and his decision to prioritize personal gain over safety. The presence of another decision-maker, like Bill, did affect the perception of responsibility, but not enough to absolve Clark entirely, as he had the ability to prevent arming the canister fully aware of the risks involved. Clark's responsibility was heightened in scenarios where it was apparent he enabled someone who could not make a fully informed decision, such as Bill with a cognitive impairment.",ROBOT_7C43026F,low,firework,DIV-CH-CC
